t1valids;t2valids;t3valids;t4valids;t5valids;t6valids;t7valids;t8valids;t9valids;t1baum;t2baum;t3baum;t4baum;t5baum;t6baum;t7baum;t8baum;t9baum;sex;reg_ling;typ3;wlerlev3;hiseineu3cat;fmedu;id;hr1_kal;hr2_kal;hr3_kal;hr4_kal;hr5_kal;hr6_kal;hr7_kal;hr8_kal;hr9_kal
1;1;1;1;1;1;1;1;1;2;3;5;4;4;1;1;1;1;1;1;2;2;1;2;1930;5.691141852;6.153100494;7.910835585;9.235446611;6.679918799;7.246500896;7.011495434;7.198452338;6.810885309
0;1;1;1;1;1;0;0;0;;4;4;4;4;4;;;;1;2;1;2;3;3;1931;21.93896294;33.66015252;35.82972046;35.44902107;36.89613093;37.93976608;29.64451171;73.72360355;272.9887507
1;1;1;1;1;1;1;1;1;4;5;2;2;2;2;5;1;1;1;1;1;3;2;3;1932;26.70651071;27.11715717;29.80336965;33.25371428;35.30106751;36.73311276;49.2315833;48.68821051;48.24422292
1;1;1;1;1;1;0;0;0;4;4;6;5;5;5;;;;1;2;;2;2;2;1933;3.574898756;4.042780049;4.032715356;3.822036768;3.943139701;4.148298295;;;
1;1;1;1;1;1;1;0;0;4;4;6;6;8;8;8;;;2;2;1;3;3;3;1934;5.456267373;4.785338762;4.649348375;3.845438008;3.644895232;3.150017224;2.473175829;2.560021129;3.327969546
1;0;1;1;1;1;1;1;1;3;;4;5;5;5;1;1;1;1;2;;2;3;2;1935;2.104521163;2.033087524;2.065004807;2.138103668;1.97976842;1.678662643;1.356876266;2.509050082;1.447768624
1;1;1;1;1;1;1;1;1;2;3;2;1;1;3;1;1;1;1;1;1;3;2;1;1936;10.01598781;10.362123;10.56909424;11.99471616;11.81784527;13.07040566;12.67122538;11.74380074;10.69126093
1;0;0;0;1;0;0;0;0;3;;;;1;;;;;2;1;1;2;1;2;1937;7.238065007;9.25196695;16.79044796;47.37584931;83.44532225;178.4291438;355.2162882;375.7966877;354.6603477
1;1;1;1;0;0;0;0;0;1;3;5;5;;;;;;1;1;1;2;2;2;1938;18.21233961;19.63371855;20.13265779;24.95130046;28.80622079;;;;
1;1;1;1;1;0;0;1;0;3;3;5;1;1;;;1;;1;1;2;2;2;2;1939;8.74482531;9.33467641;9.655706876;11.52250411;8.440324776;13.52507159;29.49657426;91.79617969;102.0621999
1;1;1;1;1;1;0;0;1;3;3;5;1;1;1;;;1;1;1;2;2;1;3;1940;15.93054229;18.08241648;33.87508374;48.28143567;36.3507936;41.02677533;49.01408837;163.3151459;320.7685128
1;1;1;1;1;1;1;1;1;3;3;5;5;4;8;8;1;1;1;2;;2;2;2;1941;3.483026193;3.928066186;3.864635304;3.72519271;3.624738524;3.667118625;2.653309469;2.314934999;2.858670263
1;1;0;1;1;1;1;1;0;4;4;;3;8;8;8;1;;1;2;1;3;2;2;1942;13.77727482;13.53422001;13.3126699;15.76094164;16.8311908;16.40390401;12.13790779;13.04051431;10.71878057
1;1;1;1;1;1;1;0;0;3;3;5;5;4;5;5;;;2;2;1;2;2;2;1943;6.324931502;6.083091193;6.019961469;5.045243541;4.947208656;4.891774389;4.197150659;7.602770586;27.60409678
1;1;1;1;1;0;1;0;0;2;1;5;5;5;;1;;;1;1;;1;1;3;1944;4.530102786;4.355355545;4.179408279;6.035352586;7.958251932;6.747870151;8.638541022;28.23708307;68.14346367
1;1;1;1;0;0;0;0;0;4;4;2;2;;;;;;1;2;1;3;2;2;1945;3.387224783;3.257956387;3.290548159;3.555747904;3.663137953;6.633304312;18.61428592;61.32931548;213.8090866
1;1;1;1;1;1;1;1;1;4;4;6;1;8;8;8;1;1;1;2;1;3;3;3;1946;13.08931782;12.24973589;11.60396052;10.77048017;10.6260581;9.666292516;7.152478286;7.690509663;6.811619023
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;1;1;1;1;1;3;3;3;1947;10.27337936;10.27104957;10.37023713;10.51086307;10.20034027;10.20716215;9.90274094;9.228640949;8.364442596
1;1;1;1;1;0;0;0;0;4;4;6;6;8;;;;;1;2;;2;1;2;1948;6.333085585;6.81555333;6.674737511;6.226152754;6.445044034;;;;
1;1;1;1;1;0;1;1;1;4;4;6;6;8;;8;8;1;1;2;;3;2;2;1949;3.918276675;4.213424434;4.050753402;3.748747386;3.695523212;4.100212299;6.008602754;5.643127115;7.024601094
1;1;1;1;1;1;1;1;1;2;4;6;6;6;6;8;8;8;1;1;1;3;1;3;1950;59.99628306;60.09733765;62.6095531;61.77350661;60.78023095;61.84425462;63.96677279;60.68408027;54.44591368
1;0;1;1;1;1;1;1;1;3;;5;5;1;5;1;8;1;2;1;1;2;1;2;1951;9.656244313;9.625472771;12.35566754;16.06659682;18.14427269;19.51932645;18.44439968;19.9547834;18.08440377
1;1;0;1;1;1;0;0;0;3;3;;5;4;1;;;;1;2;1;2;1;1;1952;5.390788335;5.250509665;5.16110441;5.91116746;6.098190487;10.80161489;;;
1;1;1;1;1;1;1;0;1;2;3;5;5;1;4;7;;1;1;1;2;3;3;2;1953;11.2734438;11.5693906;11.69542201;12.70144908;9.428935725;10.00200259;9.677635659;9.691806326;11.52762901
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;8;1;1;1;1;2;2;3;1954;22.8354134;22.85691731;23.37311925;24.01214715;24.72203675;25.32527946;24.36220107;23.9894151;22.98233668
1;1;1;1;1;1;1;1;1;3;3;5;5;3;1;1;8;1;1;2;1;2;1;1;1955;6.392807631;6.370385712;6.244603335;5.874079211;5.72948415;5.299683433;3.925602972;4.277068691;3.783424208
1;1;1;1;1;1;1;1;0;4;4;4;6;6;8;8;1;;1;1;1;2;3;3;1956;11.3028407;11.39856703;11.9916357;12.74197396;12.64910906;13.6938684;13.19093833;13.365805;12.64265528
1;1;0;1;1;1;1;0;0;3;3;;1;1;3;1;;;1;1;1;2;1;3;1957;22.0155511;25.3080099;33.39579499;66.74952421;70.46439743;96.41033173;105.4965711;110.1861378;204.427273
1;0;0;0;0;0;0;0;0;2;;;;;;;;;1;1;2;2;1;2;1958;14.51527106;18.83174135;29.03954072;83.98633078;112.9366868;216.46649;320.7766634;378.2486617;320.7685128
1;0;0;0;0;0;0;0;0;2;;;;;;;;;2;2;1;1;1;1;1959;8.647409193;9.032759368;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;8;1;2;;3;1;2;1960;3.982681042;4.381963179;4.19308425;3.881733843;3.748327736;3.85595974;2.870620671;2.423749969;2.736044654
1;1;1;1;1;1;1;1;1;3;3;5;1;1;5;1;1;1;2;1;1;3;1;3;1961;8.015649698;7.603805726;7.954891912;8.614595843;9.391565983;11.62827138;14.09982434;18.26421007;23.00880294
1;1;1;1;1;1;1;1;1;3;3;5;5;5;5;1;1;5;1;1;1;3;1;3;1962;7.020134516;6.957835973;7.15977473;6.904068928;6.710515849;6.827990685;7.365890766;7.187151811;6.498941605
1;1;1;1;1;0;1;0;1;2;4;6;6;6;;4;;8;2;2;1;2;2;3;1963;5.951169316;5.167498894;4.893841395;4.06156968;4.048222847;3.717221774;4.221033418;5.76261408;11.9129461
1;1;1;1;0;0;0;0;0;2;3;5;5;;;;;;1;1;1;3;3;1;1964;8.704168109;9.105416717;9.554034087;11.71016533;12.43656816;;;;
1;1;0;1;1;1;1;1;1;4;4;;1;4;1;1;3;1;1;2;1;3;3;2;1965;5.426819389;5.262267665;5.826151503;7.224227663;8.160590149;7.652465082;6.888446744;9.103125648;8.70866983
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;2;3;3;1966;31.10452137;48.05276946;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;4;5;5;1;3;1;2;;2;3;3;1967;3.611024978;4.000961612;4.237859975;3.983322387;3.966273195;3.964410911;2.868412529;2.430873015;2.973500277
1;1;1;1;1;1;1;1;1;3;3;5;5;5;4;1;1;1;2;2;2;2;2;2;1968;4.042724409;5.02564215;3.364078264;2.535140215;2.53463101;2.246925621;1.577033609;1.401775558;1.578763422
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;3;3;3;1969;2.840225014;2.611526489;2.473566286;2.494534351;2.552661425;2.322100237;1.718215282;1.800027757;1.469909804
1;1;1;1;0;0;0;0;0;2;2;5;5;;;;;;1;2;2;2;2;2;1970;5.22839787;5.448437305;5.215380969;4.37245051;4.67957647;;;;
1;1;0;1;1;1;1;1;1;1;3;;3;3;3;2;3;2;1;1;2;2;1;1;1971;18.21689718;19.14809186;20.60500009;36.7251187;27.92665796;49.22198196;54.47660031;64.20193874;68.5219602
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;1;;;1972;25.46462811;37.63052049;;;;;;;
1;1;0;1;1;1;1;1;1;4;4;;6;3;8;8;8;1;1;1;1;3;3;3;1973;16.99199962;17.20456241;17.667863;25.35537516;26.6338955;29.02737895;27.92351586;28.00836948;26.35191187
1;1;0;1;1;1;0;1;1;3;3;;5;4;3;;1;3;2;2;;1;2;;1974;9.882138145;14.07804731;15.14489298;20.12347988;20.69458047;23.66535996;19.12561955;29.78655081;32.79575681
1;0;0;0;0;0;0;0;0;4;;;;;;;;;2;2;;2;1;1;1975;5.354328513;5.595170247;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;3;1;1;8;8;7;2;1;1;3;2;2;1976;25.42477186;24.99849176;25.67986438;28.46245651;28.77439758;29.76815815;27.68935091;24.5283596;20.7054313
1;1;1;1;1;1;1;1;1;3;3;1;5;5;5;1;1;5;1;1;2;2;1;1;1977;10.20249131;10.73161313;11.19065608;13.77701876;10.06588282;10.91965802;10.17605955;10.62809133;9.26527656
0;0;0;1;1;1;1;1;0;;;;5;5;5;2;2;;2;2;1;2;3;2;1978;41.78596895;54.12118396;105.1308114;114.3633108;130.7097158;149.1849781;185.8619604;228.8893069;211.5096283
1;1;1;1;1;1;1;0;0;4;4;6;6;8;8;1;;;1;2;1;3;3;3;1979;5.047917643;4.697147513;4.566990312;4.234921092;4.19068128;3.876314791;2.909136754;3.412551947;
1;1;1;1;0;0;0;0;0;4;4;6;8;;;;;;1;2;1;3;3;3;1980;21.36374767;19.84304292;18.87494376;17.53025589;;;;;
1;1;1;1;0;0;0;0;0;4;4;6;7;;;;;;1;1;1;3;2;;1981;5.271609006;5.21244443;5.375610493;5.222192318;5.273036241;7.89339192;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;1;8;8;3;8;2;1;1;3;1;2;1982;28.42405208;28.43101649;30.68284914;29.32856483;29.34340446;30.51278907;28.75707076;25.25134601;26.26373439
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;8;1;7;1;1;1;2;2;2;1983;10.87578893;11.1565655;11.65541032;11.33252205;11.24693232;11.11916562;10.80778572;10.2495324;9.551135375
1;1;1;1;1;1;1;1;1;4;4;6;6;6;6;4;8;1;2;2;1;2;3;1;1984;2.953637395;2.73576785;2.606629551;2.186319731;2.091156571;1.860001636;1.42451563;1.538283673;1.390302971
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;8;1;2;1;3;3;3;1985;5.622986523;5.260162899;5.105264788;4.7380663;4.594576866;4.249911905;3.189517775;3.293958809;2.695445148
1;1;1;1;1;1;1;1;1;4;4;4;7;7;7;7;1;1;1;1;1;2;1;1;1986;16.72783343;17.16615644;17.92248388;17.8118723;17.39802371;18.10380286;17.18695289;19.17337358;17.88279906
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;2;2;1;2;2;1;1987;45.61673314;53.467066;;;;;;;
1;1;1;1;0;0;0;0;0;3;3;5;;;;;;;2;1;1;1;3;3;1988;117.4430649;123.9365468;147.0062006;153.7419229;175.1711887;236.4533707;355.2162882;375.7966877;354.6603477
1;1;1;1;1;1;1;1;1;4;1;5;5;5;1;1;1;1;1;1;1;3;;3;1989;29.25001067;29.48346476;31.32158068;32.2330317;31.63608319;32.91945239;33.13552483;31.34122621;28.26854827
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;2;2;1;3;3;2;1990;13.64718192;11.93600811;11.20852205;9.390215002;9.460981869;8.415171775;7.10635138;9.332098558;9.020650641
1;1;0;1;1;1;1;1;1;4;4;;1;8;8;8;8;3;2;1;1;3;1;2;1991;21.47674143;22.28280629;24.38551652;36.30102133;37.26755557;45.13954275;48.54366671;62.88104767;79.21599832
1;1;0;0;0;0;0;0;0;4;4;;;;;;;;1;2;1;2;1;3;1992;5.474158753;5.842493701;5.715424769;6.664636955;8.027085808;13.71761589;;;
1;1;1;1;1;1;1;0;0;3;3;5;5;4;1;1;;;1;2;;2;1;3;1993;3.4339649;3.934240175;3.921657666;3.709944906;3.866150498;4.374269247;3.416676943;3.543033112;7.624981502
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;2;3;2;1994;4.196512324;;;;;;;;
1;1;1;1;1;1;1;0;0;4;4;6;1;8;8;8;;;2;1;1;3;3;3;1995;7.00880457;6.578992448;6.672846385;6.350408625;5.931049662;6.135886037;5.626400256;;
1;1;1;1;1;1;1;1;1;3;3;5;1;5;4;1;1;1;1;1;1;2;2;2;1996;10.58067025;10.64356756;11.8775022;12.2891508;12.15122775;12.64416208;12.25799961;11.86534796;10.73957932
1;1;1;0;0;0;0;0;0;2;2;5;;;;;;;1;1;2;1;1;2;1997;28.33083865;29.66708072;39.66695667;43.81661812;51.25698344;159.2903409;320.7766634;378.2486617;320.7685128
1;1;1;0;0;0;0;0;0;2;2;7;;;;;;;1;1;2;2;2;3;1998;12.4974513;12.91418095;13.18210749;;;;;;
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;1;1;1;1;1999;70.28052541;111.5275277;;;;;;;
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;2;1;1;3;3;3;2000;10.96883708;10.64043883;11.02118428;10.83185883;13.94675074;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;2;3;1;2001;13.08904963;;;;;;;;
1;1;1;1;0;1;1;1;0;3;3;5;7;;1;1;1;;1;1;1;2;2;3;2002;12.1802813;12.50732343;12.97412031;13.03571637;13.21959624;26.33282455;31.0592257;34.67128641;32.34526189
1;0;1;1;0;0;0;0;0;3;;5;1;;;;;;1;2;2;2;3;2;2003;6.485036481;6.684024689;7.255114695;7.408920609;9.16655928;15.69355973;;;
1;1;1;1;1;1;0;1;1;3;3;5;5;5;5;;1;7;2;1;2;1;2;3;2004;23.87274848;24.04731763;25.21260095;26.76739077;21.03712022;18.73146521;16.08229418;40.98878469;41.84646424
1;1;1;1;1;1;1;1;1;4;4;6;7;7;7;1;1;1;1;1;1;3;2;3;2005;10.674812;10.55932744;10.93339017;10.63733199;10.35668262;10.36360906;9.771945968;9.303371066;8.617658646
1;1;1;0;1;1;1;1;0;4;4;6;;8;8;8;1;;1;1;1;2;1;1;2006;8.293142624;8.505480642;8.723285038;9.046598716;9.660269894;10.05215446;9.669887697;9.41448061;8.418626537
1;1;1;1;1;1;1;0;0;3;3;5;5;1;1;1;;;2;1;2;2;2;3;2007;9.5756718;13.10270271;23.41045958;36.41401012;32.53255204;33.33922316;36.7308158;87.01468499;182.6575957
1;1;1;1;1;1;1;1;1;4;4;6;8;1;8;8;8;1;1;2;1;3;3;3;2008;17.36035268;16.31505873;15.69525207;14.62596046;14.54468534;13.23098197;9.790135264;10.16417213;9.406738998
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;1;1;1;2;3;3;2009;10.19023968;10.20608644;11.73149815;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;2;1;2;2010;7.505758035;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;1;2;1;3;3;2;2011;6.821287604;6.693091591;6.389352399;5.968395537;6.494417773;5.938184028;4.595948587;4.664750405;4.006554058
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;2;1;2;2;1;1;2012;11.77673199;12.72124184;13.38666451;;;;;;
1;1;1;0;1;0;0;0;0;1;3;5;;4;;;;;1;1;1;2;1;;2013;8.214819812;12.05365461;14.5905467;21.35009255;34.11198449;86.12282887;403.8545557;449.2821127;450.114865
1;1;1;1;1;1;0;0;1;2;3;5;5;5;5;;;1;1;1;2;3;3;2;2014;5.636326206;5.848814575;5.914058636;6.296026145;4.498113685;5.268907515;5.004927275;8.366085021;16.36681958
1;0;0;0;0;0;0;0;0;4;;;;;;;;;1;2;1;2;1;1;2015;6.733224556;7.007135024;8.699249517;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;7;7;7;1;1;1;1;1;1;3;3;3;2016;7.552679067;7.410160997;7.52719543;7.160104513;7.050553076;6.970457819;6.864465048;6.43681532;5.718726079
1;1;1;0;1;1;1;1;1;3;3;5;;1;1;1;1;1;1;1;2;2;2;1;2017;28.56994304;29.15985941;30.57921342;32.825202;35.31637119;44.52263072;48.47913472;60.67719491;46.81332262
1;1;1;0;0;0;0;0;0;3;3;3;;;;;;;2;1;2;1;;;2018;117.4430649;123.2687603;139.6450199;154.2761906;;;;;
1;1;1;1;1;1;1;1;1;2;3;4;5;5;5;4;1;1;2;1;1;1;1;1;2019;14.0416988;15.3984872;16.94649196;17.30784291;16.32188292;17.55882786;16.5094439;16.98099396;15.13739648
1;1;1;1;1;1;1;1;1;4;4;6;7;7;7;7;1;1;1;1;1;3;3;2;2020;30.04619491;29.5729892;29.86377895;28.74307549;27.89587093;27.91452741;26.3208745;24.24156317;21.34140493
1;1;1;1;1;1;1;1;0;3;3;5;1;1;1;1;1;;1;1;2;1;1;1;2021;26.0641217;30.12366352;36.09723721;43.35463626;33.28965825;36.11324412;33.65403224;38.08306933;33.07990084
1;1;1;1;1;1;1;1;1;2;3;2;;2;2;2;3;2;1;2;2;2;1;2;2022;24.07581171;25.04691415;24.00975502;21.67398731;24.51241393;21.92258859;19.36008704;18.67993175;20.05444953
1;1;1;1;1;1;1;0;1;3;3;5;5;1;1;4;;8;2;1;1;2;1;1;2023;32.72883351;32.34076507;34.88953615;33.15062265;31.69888458;33.3454332;31.82924427;33.33615971;61.10504598
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;1;1;1;2024;8.955258223;;;;;;;;
1;1;1;1;1;1;1;0;0;4;4;6;8;8;8;8;;;1;1;1;3;2;1;2025;34.56248161;35.39100543;35.82762634;34.88196658;33.94652622;33.96922931;32.24888984;30.19200572;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;5;5;1;1;2;2;;2;1;1;2026;3.635315052;4.325876709;3.346513769;3.312084391;2.286166821;2.701347539;1.474097985;1.74732175;1.379307625
1;1;1;1;1;1;1;1;1;3;3;5;5;1;4;1;8;1;2;2;1;3;2;2;2027;15.98362907;14.71575196;13.88478861;11.98334233;11.58528465;10.13413826;7.712068532;8.982447903;7.710615667
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;2;1;3;2028;3.852946657;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;6;6;1;1;1;2;2;;2;2;2;2029;3.76236806;4.053995544;3.937455786;3.591299216;3.006032235;3.180533373;2.557640976;2.167264766;1.124857641
1;1;1;1;1;1;1;0;0;2;3;5;5;5;8;1;;;1;1;1;2;2;2;2030;22.39719634;27.08928384;32.43101393;33.83947109;33.63479865;34.22361217;32.83080999;37.59014865;79.26741132
1;1;1;1;1;1;1;1;0;3;3;5;1;1;1;1;1;;1;1;1;2;2;3;2031;32.87001502;33.60642523;42.70090778;62.68214605;80.78986782;84.06724029;80.99634961;80.91229136;74.38718387
1;1;1;1;1;1;1;1;0;4;4;6;6;4;5;5;3;;1;2;1;3;2;2;2032;5.087033485;4.822652446;4.784863052;4.45121626;4.506383546;4.050080566;2.987904585;3.132788097;2.628303908
1;1;0;0;0;0;0;0;0;3;1;;;;;;;;1;2;2;2;3;3;2033;6.004696729;7.982197018;8.446064251;;;;;;
1;1;1;1;1;1;1;0;0;3;3;1;1;1;1;1;;;1;1;2;2;2;2;2034;9.646403634;11.47552316;14.56330573;41.35477992;35.2776759;38.26988287;35.66380986;41.62288051;79.07734756
1;1;0;1;1;0;1;0;1;4;4;;5;6;;1;;1;1;2;;3;2;3;2035;4.124118615;4.548068995;4.417956076;5.168453639;5.7054021;6.343535234;7.973999669;7.913083277;19.26070725
1;1;1;1;1;1;1;0;0;2;3;5;5;7;7;2;;;1;1;1;2;1;3;2036;6.883029459;7.878975048;11.11483468;12.14607026;14.27464501;16.14662452;19.22509955;30.16255881;93.37187189
1;1;1;1;1;1;0;0;0;4;3;5;5;1;1;;;;1;2;1;2;2;3;2037;6.219676987;6.341986264;6.328590663;5.987467415;6.2306943;6.406934233;7.04568086;;
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;2;2;1;2;2;3;2038;4.4752536;4.540328276;7.64366289;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;7;2;2;1;2;2;2;2039;4.017556718;3.601097482;3.703367696;3.10211146;2.983964091;2.777585465;2.142625643;2.440236889;2.644396022
1;0;1;1;0;1;0;0;0;4;;6;6;;8;;;;1;2;2;2;3;3;2040;5.765130323;6.699183518;13.71806179;16.30762037;20.84871646;30.56700819;36.74095806;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;8;1;1;1;1;3;3;2;2041;4.890084944;4.818126414;4.882056914;4.741037819;4.652334444;4.655445877;4.419675226;4.105459967;3.751569437
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;2;2;;3;3;3;2042;4.994933053;5.08523816;5.200153739;4.476429647;3.791723802;4.116172944;3.276247748;2.931215923;1.435233636
1;1;1;1;1;1;0;0;0;4;4;6;6;8;8;;;;1;2;1;3;3;3;2043;5.055018155;4.757961674;4.612845628;4.257791546;4.220640348;3.904026461;;;
1;1;1;1;1;1;1;1;1;3;3;5;2;1;1;4;1;1;2;1;1;2;2;3;2044;27.63882369;28.58396719;38.98877109;54.02435128;66.21332806;81.98276507;78.20211217;92.98250782;83.09035494
1;1;1;1;1;1;1;1;1;4;4;6;6;3;4;8;2;7;2;1;1;3;2;3;2045;17.05128152;16.89110014;17.20573987;16.28243036;15.42424101;16.22542891;15.25573406;14.71460587;17.85766776
1;1;0;0;0;1;1;0;0;1;3;;;;3;3;;;2;1;2;1;1;1;2046;32.4742808;66.46717094;139.6450199;154.2761906;139.2532562;155.5780736;212.3597997;336.4632073;271.7270007
1;1;1;1;1;1;1;1;1;4;4;6;6;1;1;7;1;1;1;2;;3;2;2;2047;3.561040524;3.835764575;3.732539954;3.491900788;3.567724476;3.566049323;2.625040516;2.223982138;2.757164473
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;4;8;1;1;2;2;2;3;2;2048;5.668363699;5.519668978;5.262672889;4.406521462;4.637003548;3.940137739;3.258669759;2.462916323;1.4900386
1;0;0;0;0;0;0;0;0;2;;;;;;;;;1;1;2;2;1;1;2049;24.6970895;26.01001636;;;;;;;
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;1;2;1;3;1;2;2050;3.906082808;3.74041841;3.599339161;;;;;;
1;1;1;1;1;1;1;0;0;4;4;6;8;8;8;8;;;2;2;1;3;2;2;2051;3.792823045;3.568719504;3.746708687;3.773242859;4.109112012;3.888695652;3.468146486;5.067005511;9.136757188
1;1;1;1;1;1;1;1;0;4;4;6;2;5;5;5;1;;2;2;;2;3;3;2052;6.216868287;6.53518347;6.700215528;5.815061671;4.930610441;5.216833964;4.091316287;3.474109501;2.201893293
0;1;1;1;1;1;1;1;1;;3;5;5;2;1;3;1;1;1;2;1;3;1;2;2053;5.282734262;6.281075525;6.3742683;6.0408557;5.964221822;5.516812117;4.565337704;5.998116444;7.398999948
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;2;2;3;2054;3.858888008;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;1;8;8;1;2;1;1;3;1;2;2055;17.37795309;16.66608932;17.97292402;16.81316789;16.12913027;18.05229958;17.82246694;16.73025404;14.19196376
1;1;1;1;1;1;1;1;1;3;3;5;3;4;1;5;8;3;1;2;;2;1;2;2056;3.815602322;4.402043556;4.42251879;4.261446343;4.571152765;4.808986406;3.514374929;3.076207697;3.876793441
1;1;1;1;1;1;1;1;1;3;3;5;5;5;3;1;3;3;1;2;2;1;1;1;2057;36.51475315;38.58855908;38.58378609;32.74455035;33.81331653;29.57063444;24.62417626;18.77862546;16.69449951
1;0;0;0;0;0;0;0;0;2;;;;;;;;;2;1;1;2;1;1;2058;24.02851041;25.94569679;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;2;1;1;1;2059;24.97881447;113.8468375;;;;;;;
1;1;1;1;1;1;0;0;0;2;2;3;3;3;5;;;;1;1;2;1;3;3;2060;16.66881158;19.55102199;25.7187872;32.20561644;25.96630154;41.60930967;49.98655853;232.6542037;320.7685128
1;1;1;1;1;1;1;1;1;3;3;5;5;8;8;1;1;1;1;2;;2;3;1;2061;3.648473822;3.618006917;4.126458084;4.224672521;4.066679217;3.276100181;2.577034096;4.79464581;2.472440328
0;1;1;1;1;1;1;1;1;;4;3;4;4;2;2;5;8;2;2;1;2;3;3;2062;6.366440381;7.477410647;7.844436352;6.709860453;6.713104332;7.028051472;6.341919497;7.236396951;6.275271701
0;1;1;1;1;0;0;0;1;;3;5;5;5;;;;2;2;2;2;2;1;3;2063;6.123920263;13.17906697;11.20658177;9.325716824;9.17806342;8.399477912;7.804353269;14.22912986;95.87678254
1;0;0;1;0;0;0;0;0;2;;;5;;;;;;2;2;1;2;3;2;2064;11.37588305;11.63666216;15.76361547;23.98557114;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;3;1;2;2;;2;3;3;2065;2.374800126;2.704767278;2.167475833;2.140617633;1.398404662;1.758063698;1.057805146;1.973520996;1.796087285
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;1;1;1;1;1;2;3;3;2066;15.97695026;16.01549645;16.75195766;15.90378007;16.12496716;16.13575137;15.31857151;15.09150719;14.07339381
1;1;1;1;1;1;0;1;1;2;3;5;5;1;1;;1;1;1;1;1;2;1;1;2067;16.95196461;18.67185911;19.7385089;19.60512948;19.50023247;19.84160512;19.23562718;28.61676217;29.11704675
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;4;7;1;1;2;1;3;2;3;2068;4.943931506;4.731824713;4.580807643;4.227714184;4.168956306;3.840392702;2.833209557;2.977768408;2.580239092
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;1;2;3;3;2069;19.69845141;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;8;1;2;1;3;1;3;2070;5.215973822;4.912737173;4.739937477;4.368904658;4.299416145;3.976892845;3.083140544;3.17392235;2.549113299
1;1;1;1;1;0;1;1;1;3;3;5;5;1;;1;1;1;1;1;1;2;3;3;2071;8.417975109;8.558097345;9.104996057;8.978434521;8.807227278;8.70717596;11.16870657;11.57439332;11.29901119
1;1;1;1;1;0;0;0;0;4;4;6;6;1;;;;;1;2;1;3;3;3;2072;5.672666007;5.395105529;5.21723644;4.833743851;4.754987839;;;;
1;0;0;0;0;0;0;0;0;1;;;;;;;;;1;2;2;2;1;1;2073;4.039878282;4.140345683;;;;;;;
1;1;1;1;1;1;1;1;0;2;2;5;5;5;2;1;1;;1;1;2;1;1;2;2074;67.21410904;72.4873681;97.09985496;123.8553574;105.6276757;112.0474586;113.4606026;139.3387892;203.4805643
1;1;1;1;1;1;1;1;1;3;3;5;4;4;1;1;7;7;1;1;1;2;3;2;2075;9.217753804;9.946631698;11.83284757;12.77480937;12.97517924;12.9838569;12.62025839;12.30677389;11.29939068
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;1;2;3;2076;11.12034524;;;;;;;;
